warehouse,product,alpha,unit_code,long_description,nominal_key,purchase_key,analysis_a,analysis_b,last_supplier,physical_qty,on_order_qty,current_cost,min_stock_level
ES,RSCARIGE90,ROLAND,EACH,CARRIAGE 63.016.104/01B,199,199,199,OBS,BF05,0,0,0,0
ES,RSCCENT140,ROLAND,EACH,CONCENTRIC SHAFT,199,199,199,OBS,BQ20,0,0,112,0
ES,RSCFOLLO49,ROLAND,EACH,CAM FOLLOWER PWKR 28X10X39.5,199,199,199,ROLAND,IH01,8,0,101.61306,0
ES,RSCHBUSH58,ROLAND,EACH,CHANGE BUSHING(00061048)108A124090 R604,199,199,199,OBS,Unknown,0,0,0,0
ES,RSCHHDS119,ROLAND,EACH,CHEES HD SCREWS 005202275,199,199,199,OBS,HS30,0,0,0,0
ES,RSCIMPR168,ROLAND,EACH,CAM ROLLER FOR IMPRESSION,199,199,199,ROLAND,IM03,0,0,500.612,0
ES,RSCLABAR30,ROLAND,EACH,CLAMPING BARS FOR SM 74 NO.005804128/02,199,199,199,OBS,BW07,0,0,1444.5,0
ES,RSCLAMP150,ROLAND,EACH,BLANKET CLAMPS,199,199,199,OBS,Unknown,0,0,148.57143,0
ES,RSCLDER106,ROLAND,EACH,PNEUMATIC CYLINDER 005803930,199,199,199,OBS,BT02,0,0,0,0
ES,RSCONCT114,ROLAND,EACH,HOSE CONNECTION 1/2" TO 1/4",199,199,199,OBS,BF05,0,0,0,0
ES,RSCONSPS64,ROLAND,EACH,COMPRESSION SPRINGS,199,199,199,OBS,HS30,0,0,0,0
ES,RSCRTNS167,ROLAND,EACH,CAM ROLLER FOR TRANSFER,199,199,199,ROLAND,IM03,7,0,364.743,0
ES,RSCYBEAR79,ROLAND,EACH,ROLLER BEARING 91E170440,199,199,199,OBS,ia01,0,0,0,0
ES,RSCYLJKT86,ROLAND,EACH,CYLINDER JACKET,199,199,199,OBS,BF05,0,0,0,0
ES,RSCYNDR110,ROLAND,EACH,PNEUMATIC CYLINDER 005803909,199,199,199,OBS,BT02,0,0,0,0
ES,RSDAFANS92,ROLAND,EACH,FANS FOR DAMPER MOTOR,199,199,199,OBS,FxH01,10,0,13.7961039,0
ES,RSDAMPRU57,ROLAND,EACH,DAMPER BEARINGS 00074249,199,199,199,OBS,,0,0,0,0
ES,RSDBLDE161,ROLAND,EACH,DOCTOR BLADE,199,199,199,ROLAND,FA02,2,10,298.1066667,0
ES,RSDEVCE148,ROLAND,EACH,DRIVE ROLL 03-087445-000,199,199,199,ROLAND,IB02,0,0,1094.96,0
ES,RSDIAPRU50,ROLAND,EACH,DIAPHRAM RUBBER,199,199,199,OBS,IH01,0,0,242.9878,0
ES,RSDIPLAS52,ROLAND,EACH,WILDEN PUMP DIAPHRAM 04 1010 58)M4,199,199,199,OBS,HS30,0,0,0,0
ES,RSDRO37X62,ROLAND,EACH,DRIVER 037 X 062144,199,199,199,OBS,,0,0,0,0
ES,RSDRVGER76,ROLAND,EACH,DRIVE GEAR 2A267530,199,199,199,OBS,ia01,0,0,0,0
ES,RSDRVSHT77,ROLAND,EACH,DRIVE SHAFT LEFT 2A235813,199,199,199,OBS,ia01,0,0,0,0
ES,RSDSKET174,ROLAND,EACH,DISTANCE SOCKET,199,199,199,ROLAND,IM03,0,200,0.943125,0
ES,RSDSM2P134,ROLAND,EACH,SIDE PLATES D S M2 008 113,199,199,199,OBS,BT02,0,0,0,0
ES,RSDTION121,ROLAND,EACH,32MM BLACK DUCTION HOSE,199,199,199,OBS,,0,0,0,0
ES,RSECENT105,ROLAND,EACH,BIG ECENTR,199,199,199,OBS,BQ20,0,0,139,0
ES,RSEL72M117,ROLAND,EACH,SPRING ELEMENT MI072284,199,199,199,OBS,HS30,0,0,0,0
ES,RSELBOW100,ROLAND,EACH,3109-12-13 ELBOW,199,199,199,OBS,BI14,0,0,0,0
ES,RSENDBK136,ROLAND,EACH,INKDUCT END BLOCKS PART NO. 000113,199,199,199,OBS,,0,0,1,0
ES,RSEPLATE189,ROLAND,EACH,END PLATE 8005A13.7658,199,199,199,ROLAND,,0,0,0,0
ES,RSF290CF54,ROLAND,EACH,FILTER FOR 290CFM BLOWER,199,199,199,OBS,,0,0,0,0
ES,RSFE25AC65,ROLAND,EACH,FESTO CYLINDER DSN 25 SOP,199,199,199,OBS,BT02,0,0,0,0
ES,RSFE324067,ROLAND,EACH,FESTO CYLINDER DNC 32-40 PPV-A,199,199,199,OBS,BT02,0,0,0,0
ES,RSFESCOL69,ROLAND,EACH,FESTO SOLENOID COIL 220V,199,199,199,OBS,Unknown,0,0,45.65217,0
ES,RSFESVL145,ROLAND,EACH,1/4''SOLENOID VALVE 2-1WAY,199,199,199,OBS,BR10,0,0,302,0
ES,RSFESVL146,ROLAND,EACH,1/4"SOLENOID VALVE 3-2 WAY,199,199,199,OBS,BR10,0,0,400,0
ES,RSFESVLV68,ROLAND,EACH,FESTO SOLENOID MF H 5 1/8,199,199,199,OBS,BR10,0,0,302,0
ES,RSFLPCE160,ROLAND,EACH,FLEXIBLE PRESSURE PIECE,199,199,199,ROLAND,IM03,0,0,7.0666667,0
ES,RSFLTER161,ROLAND,EACH,3481/2 FILTER P1-1108 MIC 10,199,199,199,ROLAND,IM03,0,0,160.47536,0
ES,RSFNGRS129,ROLAND,EACH,SEPARATING FINGERS 66.028.810F,199,199,199,OBS,FM01,0,0,0.901,0
ES,RSFSTGE169,ROLAND,EACH,FINAL STAGE 37V107970,199,199,199,ROLAND,ia01,1,0,705.26,0
ES,RSG52ROL43,ROLAND,EACH,GTO 52 ROLLERS SET OF 9,199,199,199,OBS,Unknown,0,0,0,0
ES,RSGASPR162,ROLAND,EACH,GAS SPRING,199,199,199,ROLAND,IM03,0,0,66.71,0
ES,RSGDRING78,ROLAND,EACH,GUARD RING 90R302840,199,199,199,OBS,ia01,0,0,0,0
ES,RSGEARWO48,ROLAND,EACH,GEAR WORM,199,199,199,OBS,,0,0,0,0
ES,RSGLDPIN96,ROLAND,EACH,GUIDE PINS,199,199,199,OBS,HS30,0,0,0,0
ES,RSGREGN163,,EACH,GREASE GUN,199,199,199,ROLAND,IM03,0,0,159.06,0
ES,RSGRPADS18,ROLAND,EACH,GRIPPER PADS P/N 1-11-A 1591-90,199,199,199,OBS,Unknown,0,0,0,0
ES,RSGRPER112,ROLAND,EACH,IMPRESION CYLINDER GRIPPERS 40,199,199,199,OBS,BR03,0,0,0,0
ES,RSGRPER186,ROLAND,EACH,GRIPPER 80.05A13.7488,199,199,199,ROLAND,IM03,1,0,256.59375,0
ES,RSGSKET159,ROLAND,EACH,GASKET,199,199,199,ROLAND,FM01,30,0,10.5434,0
ES,RSGUARDB56,ROLAND,EACH,GUARD FOR 290CFM BLOWER,199,199,199,OBS,Unknown,0,0,0,0
ES,RSGUIDE185,ROLAND,EACH,GRIPPER PAD BAR WITH GUIDE AND BRACKETS,199,199,199,ROLAND,,0,0,0,0
ES,RSHANDLE70,ROLAND,EACH,H10 HANDLE FOE R600 MAINS BOX,199,199,199,OBS,BA22,0,0,0,0
ES,RSHDEVIA98,ROLAND,EACH,PINSHEET SLOW DEVIA,199,199,199,OBS,,0,0,0,0
ES,RSHODWN176,ROLAND,EACH,SHEET HOLD DOWN 130 X0.3MM,199,199,199,ROLAND,IM03,0,0,149.97,0
ES,RSHOSEP158,ROLAND,EACH,HOSE,199,199,199,ROLAND,IM03,1,0,125.161,0
ES,RSHTATR127,ROLAND,EACH,SHEET SEPARATOR 89.028.168F,199,199,199,OBS,HS30,0,0,0,0
ES,RSIDBNUT06,ROLAND,EACH,INK DUCT BLADES BOLTS AND NUTS,199,199,199,OBS,Unknown,0,0,0,0
ES,RSIGENE165,,EACH,08111 PCB SIGNAL GENERATOR 24V,199,199,199,ROLAND,ia01,0,0,719.02,0
ES,RSIKLDE157,ROLAND,EACH,INKSLIDE,199,199,199,ROLAND,IB02,0,0,0,0
ES,RSINCAD143,ROLAND,EACH,INK DUCK CONTROL CARDS,RL2,RL2,RL2,ROLAND,IF02,0,0,2000,0
ES,RSINPREC96,ROLAND,EACH,CAM FOLLOWERS INPRESION CYLINDERS,199,199,199,OBS,HS30,0,0,0,0
ES,RSINPUT168,ROLAND,EACH,INPUT BOARD 37V106970 8B-37V16-1067,199,199,199,ROLAND,LT11,2,0,760,0
ES,RSLAVPC545,ROLAND,EACH,SPS SLAVE PC BOARD A37V125970,199,199,199,ROLAND,ia01,0,0,3831.42,0
ES,RSLAYBD167,ROLAND,EACH,RELAY BOARD,199,199,199,ROLAND,LT11,1,0,650,0
ES,RSLEVEL190,ROLAND,EACH,WATER LEVEL SENSOR,199,199,199,ROLAND,IM03,0,0,279.07,0
ES,RSLNGER104,ROLAND,EACH,BIG LONGER MATR EN 19,199,199,199,OBS,BT54,0,0,0,0
ES,RSLODAMP25,ROLAND,EACH,LOWER DAMPING,199,199,199,OBS,Unknown,0,0,0,0
ES,RSLOINKI28,ROLAND,EACH,LOWER INKING,199,199,199,OBS,Unknown,0,0,0,0
ES,RSMAGGE487,ROLAND,EACH,MANOMETER GAUGE PRESSURE REGULATOR,199,199,199,OBS,BF05,0,0,0,0
ES,RSMANOM177,ROLAND,EACH,MANOMETER 0-0.6 BAR,199,199,199,ROLAND,IM03,2,0,127.835,0
ES,RSMD166085,ROLAND,EACH,MAIN DRIVE BELT 1660X70.2X4.6,199,199,199,OBS,,0,0,0,0
ES,RSMELEN102,ROLAND,EACH,BIG MELLEN 102 MATR EN 102,199,199,199,OBS,BT54,0,0,0,0
ES,RSMF45D75,ROLAND,EACH,MANN FILTER 45 ID 90 ODX150,199,199,199,OBS,BA08,0,0,0,0
ES,RSMOTOR111,ROLAND,EACH,GEARED MOTOR M21981283,199,199,199,OBS,BR03,0,0,0,0
ES,RSNEEDLE94,ROLAND,EACH,AXIAL NEEDLE BEARINGS,199,199,199,OBS,BF05,0,0,0,0
ES,RSNGERU124,ROLAND,EACH,SPONGE RUBBER 10MM X 40MM,199,199,199,OBS,BU20,0,0,0,0
ES,RSNPLES113,ROLAND,EACH,NYLON NIPPLES 1/2 INCH,199,199,199,OBS,BF05,0,0,0,0
ES,RSNRBEAR51,ROLAND,EACH,NEEDLE ALL BEARING 009C27690 R604,199,199,199,OBS,Unknown,0,0,0,0
ES,RSOGAUGE10,ROLAND,EACH,OIL GAUGE,199,199,199,OBS,Unknown,0,0,0,0
ES,RSOILGGE95,ROLAND,EACH,1/4 BACK ENTRY PRESSURE GAUGE,199,199,199,OBS,,0,0,0,0
ES,RSOTAGE164,ROLAND,EACH,PCB OUTPUT STAGE,,,199,ROLAND,IM03,0,0,903.84,0
ES,RSOUTBD167,ROLAND,EACH,OUTPUT BOARD 8A 37V70-1068,199,199,199,ROLAND,LB06,1,0,920,0
ES,RSP50RB131,ROLAND,EACH,PNEUMATIC SEALS UM50X40X07 RUBBER U SEAL,199,199,199,OBS,BB05,0,0,0,0
ES,RSPBUWR544,ROLAND,EACH,RELAY PCB C37V099070 FOR MONITORING COMP,199,199,199,ROLAND,ia01,0,0,2461.07,0
ES,RSPCBOD166,ROLAND,EACH,PRINTED CIRCUIT BOARD,199,199,199,ROLAND,IB02,0,0,1537.23,0
ES,RSPCBSG163,ROLAND,EACH,PCB OUT PUT STAGE,199,199,199,ROLAND,IM03,0,0,1757.52,0
ES,RSPCBSPS173,ROLAND,EACH,RELAY PCB SPS RACK 8C 37V 1431 70,199,199,199,ROLAND,ia01,1,0,625.03,0
ES,RSPINSHT97,ROLAND,EACH,PINSHEET SLOWDOWN,199,199,199,OBS,,0,0,0,0
ES,RSPLATE184,ROLAND,EACH,PLATE FOR TORSION SPRING ( END PLATES ),199,199,199,ROLAND,IM03,2,0,124.22,0
ES,RSPLTES133,ROLAND,EACH,SIDE PLATES O S M2 008 113,199,199,199,OBS,BT02,0,0,0,0
ES,RSPLTOR158,ROLAND,EACH,PLATE FOR TORSION SPRING,199,199,199,ROLAND,IM03,2,0,102.31536,0
ES,RSPNTOM191,ROLAND,EACH,PONTENTIOMETER 3.5K,199,199,199,ROLAND,IM03,0,0,118.07,0
ES,RSPOCES171,ROLAND,EACH,PROCESS BOARD 8P37A454070,199,199,199,ROLAND,ia01,1,0,1559.72,0
ES,RSPOSSOB36,ROLAND,EACH,PULL OFF SPRING BOBST P/NO.108104503,199,199,199,OBS,Unknown,0,0,0,0
ES,RSPRAIL120,ROLAND,EACH,PULL RAIL M2 072222,199,199,199,OBS,HS30,0,0,0,0
ES,RSPREGS125,ROLAND,EACH,COMPRESSION SPRINGS 66.028.010,199,199,199,OBS,HS30,0,0,0,0
ES,RSPRSRE178,ROLAND,EACH,FLEXIBLE PRESSURE PIECES 80-90F40-5117,199,199,199,ROLAND,IM03,0,0,3.251,0
ES,RSPRTBE187,ROLAND,EACH,SPRAY TUBE 80.05W13.2746,199,199,199,ROLAND,FM01,0,0,149.82333,0
ES,RSPRTOR128,ROLAND,EACH,SHEET SEPARATOR 89.028.167,199,199,199,OBS,HS30,0,0,0,0
ES,RSPRYTB182,ROLAND,EACH,SPRAY TUBE WASHING DEVICE,199,199,199,ROLAND,IM03,0,0,276.735,0
ES,RSPV100D12,ROLAND,EACH,PUMP VANES 901330,199,199,199,ROLAND,FA02,14,0,17.04875,0
ES,RSPV17AN13,ROLAND,EACH,PUMP VANES 901334B,199,199,199,ROLAND,FA02,21,0,26.84,0
ES,RSPV22AN14,ROLAND,EACH,PUMP VANES 901334BB,199,199,199,ROLAND,FA02,14,0,26.84,0
ES,RSPV25AN15,ROLAND,EACH,PUMP VANES 901136B,199,199,199,ROLAND,FA02,10,0,55.582,0
ES,RSPV30AN16,ROLAND,EACH,PUMP VANES 230 X 30 X 1MM,199,199,199,OBS,Unknown,0,0,0,0
ES,RSPV60DV11,ROLAND,EACH,PUMP VANES 60DVP,199,199,199,OBS,Unknown,0,0,0,0
ES,RSPWRBD170,ROLAND,EACH,POWER OUTPUT BOARD,199,199,199,ROLAND,FM01,2,0,2672.72,0
ES,RSR600INA32,ROLAND,EACH,ROLAND 600 BEARING INA-24303 009E07491,199,199,199,OBS,,0,0,0,0
ES,RSR600RC34,ROLAND,EACH,ROLAND 600 ROLLER CHAINS,199,199,199,OBS,Unknown,0,0,0,0
ES,RSR800SG42,ROLAND,EACH,R800 SPUR GEAR REO-081-0280 30,199,199,199,OBS,Unknown,0,0,0,0
ES,RSRE190B55,ROLAND,EACH,REP 290CFM BLOWER FILTER,199,199,199,ROLAND,FM01,2,0,406.24,0
ES,RSRINGS126,ROLAND,EACH,COMPRESSION SPRINGS 66.028.053,199,199,199,OBS,HS30,0,0,0,0
ES,RSRLAMP144,ROLAND,EACH,IR LAMPS ROLAND 600,199,199,199,OBS,IF02,0,0,156.25,0
ES,RSRLERA156,ROLAND,EACH,PNEUMATIC CYLINDER DAMPER ROLLER,199,199,199,ROLAND,IM03,0,0,380.01,0
ES,RSRLERB157,ROLAND,EACH,PNEUMATIC CYLINDER -DAMPER ROLLER B,199,199,199,ROLAND,FM01,4,0,338.0725,0
ES,RSROACCA35,ROLAND,EACH,ROLLERS 003-047 ACCA,199,199,199,OBS,,0,0,0,0
ES,RSROBSH161,ROLAND,EACH,ROTARY BRUSH,199,199,199,ROLAND,FM01,6,0,32.916,0
ES,RSROLLO175,ROLAND,EACH,ROLL,199,199,199,ROLAND,IM03,4,20,288.83167,0
ES,RSRSDETE29,ROLAND,EACH,ROLAND SHEET DERECTOR R600,199,199,199,OBS,BT02,0,0,0,0
ES,RSRUBBES22,ROLAND,EACH,RUBBER SUCKERS 35 X 10 X 1.0,199,199,199,ROLAND,FM01,5,0,55.1925,0
ES,RSRUBBES23,ROLAND,EACH,RUBBER SUCKERS 35 X 15 1.0,199,199,199,OBS,Unknown,0,0,0,0
ES,RSS8FGEA45,ROLAND,EACH,SPUR GEAR 0 8F 2118 30,199,199,199,OBS,Unknown,0,0,0,0
ES,RSS8FGEA46,ROLAND,EACH,SPUR GEAR 0 8F 2120 30,199,199,199,OBS,Unknown,0,0,0,0
ES,RSSERAC147,ROLAND,EACH,SERA COATING PUMP 7R 409 1-160F DIA. 78,199,199,199,ROLAND,IH01,3,0,245.1225,0
ES,RSSHIMS137,ROLAND,EACH,"SHIMSTOCK 0.25,0.50,0.10,1.0",199,199,199,OBS,BR07,0,0,35,0
ES,RSSKACYD88,ROLAND,EACH,ALUMINIUM BLOCK FOR CYLINDER,199,199,199,OBS,BQ20,0,0,0,0
ES,RSSKERM166,ROLAND,EACH,RUBBER SUCKER MABEG,199,199,199,ROLAND,IM03,37,0,0,0
ES,RSSMALL103,ROLAND,EACH,BIG SMALL MATR EN 19,199,199,199,OBS,BT54,0,0,0,0
ES,RSSMAPEG19,ROLAND,EACH,SPRINGS MABEG P/N F99 Z 2254 95,199,199,199,OBS,Unknown,0,0,0,0
ES,RSSPGEAR44,ROLAND,EACH,SPUR GEAR 0 082-0282 30 R.800,199,199,199,OBS,Unknown,0,0,0,0
ES,RSSPGEAR60,ROLAND,EACH,SPUR GEAR 009C 2700630,199,199,199,OBS,Unknown,0,0,0,0
ES,RSSPRINM20,ROLAND,EACH,SPRINGS MABEG P/N Z2255 95,199,199,199,OBS,Unknown,0,0,0,0
ES,RSSTBSH162,ROLAND,EACH,STEEL BRUSH,199,199,199,ROLAND,FM01,0,0,197.57,0
ES,RSSTGLUE82,ROLAND,EACH,GLUE WHEELS,199,199,199,OBS,BT54,0,0,0,0
ES,RSSTION122,ROLAND,EACH,40MM BLACK SUCTION HOSE,199,199,199,OBS,,0,0,0,0
ES,RSSTNRG165,ROLAND,EACH,SUCTION RING,199,199,199,ROLAND,IM03,0,0,1.4039,0
ES,RSSTRIPS24,ROLAND,EACH,SPONGE STRIPS 10X40MM WIDE AND THICK,199,199,199,OBS,Unknown,0,0,0,0
ES,RSSTUDS06,ROLAND,EACH,3175 -04 -10 STUDS PNEUMATIC,199,199,199,OBS,BI14,0,0,0,0
ES,RSSTUDS07,ROLAND,EACH,3175 -04 -10 STUDS PNEUMATIC,199,199,199,OBS,Unknown,0,0,1,0
ES,RSSTUDS107,ROLAND,EACH,STUDS 3175 -04 -10,199,199,199,OBS,BI14,0,0,0,0
ES,RSSWARM121,ROLAND,EACH,MACHINE SWING ARM SHAFT,199,199,199,OBS,BR03,0,0,0,0
ES,RSSWHEEL31,ROLAND,EACH,SKELETON WHEELS COMP R600,199,199,199,OBS,Unknown,0,0,0,0
ES,RSTACKO142,ROLAND,EACH,TACKO COUPLING,199,199,199,OBS,,0,0,0,0
ES,RSTAPCON08,ROLAND,EACH,TAPE CONNECTORS,199,199,199,OBS,Unknown,0,0,0,0
ES,RSTBASP183,ROLAND,EACH,TORSION BAR SPRINGS,199,199,199,ROLAND,IM03,3,0,0,0
ES,RSTEMCED86,ROLAND,EACH,TEE PIECE M/CED,199,199,199,OBS,BH09,0,0,0,0
ES,RSTEPMR172,ROLAND,EACH,STEPMOTOR BOARD A37V1070,199,199,199,ROLAND,ia01,1,0,739.49,0
ES,RSTGSHAF03,ROLAND,EACH,TIGHENING SHAFT REF 05F-439413 R600,199,199,199,OBS,Unknown,0,0,0,0
ES,RSTOBAR160,ROLAND,EACH,TORSION BAR,199,199,199,ROLAND,IM03,1,0,342.4,0
ES,RSTORSP159,ROLAND,EACH,TORSION SPRINGS,199,199,199,ROLAND,IM03,0,0,265.06,0
ES,RSTSION188,ROLAND,EACH,TORSION BAR 80.05A13.7658,199,199,199,ROLAND,,0,0,0,0
ES,RSTSPINS17,ROLAND,EACH,TAPER PINS AND SPLIT PINS 0.09 L 3848 50,199,199,199,OBS,Unknown,0,0,0,0
ES,RSTSUCKE41,ROLAND,EACH,TISSUE SUCKERS,199,199,199,OBS,FM01,0,0,8.597,0
ES,RSTU06DS66,ROLAND,EACH,3175-06-10 STUDO,199,199,199,OBS,BI14,0,0,0,0
ES,RSUBING193,ROLAND,EACH,SUCTION RINGS (PAPER),199,199,199,ROLAND,IM03,32,0,1.22875,0
ES,RSUCHSE139,ROLAND,EACH,16MM SUCTION HOSE,199,199,199,OBS,,0,0,0,0
ES,RSUPDAMP26,ROLAND,EACH,UPPER DAMPING,199,199,199,OBS,Unknown,0,0,0,0
ES,RSUPING192,ROLAND,EACH,SUCTION RINGS (BOARD),199,199,199,ROLAND,IM03,36,0,1.32375,0
ES,RSUPLINK27,ROLAND,EACH,UPPER INKING,199,199,199,OBS,Unknown,0,0,0,0
ES,RSWBLDS156,ROLAND,EACH,WASH UP BLADES,199,199,199,ROLAND,IM03,0,0,231.055,0
ES,RSWDRUF180,ROLAND,EACH,6MM WOODRUF CUTTER,199,199,199,ROLAND,Unknown,0,0,40,0
ES,RSWOGEAR47,ROLAND,EACH,WORM GEAR,199,199,199,OBS,,0,0,0,0
ES,RSWPUMP205,ROLAND,EACH,WILDEN P200 AIR OPERATED DOUBLE DIAPHRAG,199,199,199,OBS,BL05,0,0,0,0
ES,RSWU600K03,ROLAND,EACH,WASH UP BLADES R 600 1100MM,199,199,199,OBS,CASH,0,0,70,0
ES,RSWU800R04,ROLAND,EACH,WASH UP BLADES,199,199,199,OBS,CASH,0,0,95,0
ES,RSWUPBGT01,ROLAND,EACH,W-UP BLADES GT02,199,199,199,OBS,HS30,0,0,0,0
ES,RSWUPBSM02,ROLAND,EACH,W-UP BLADES SM 74,199,199,199,ROLAND,LE04,20,0,65,0
ES,RSYPMFFT72,ROLAND,EACH,Y PNEUMATIC FITTING 3140-06-04,199,199,199,OBS,,0,0,0,0
ES,RSZ71OIL74,ROLAND,EACH,OIL FILTERS Z71,199,199,199,OBS,BA08,0,0,0,0
ES,RSZ88OIL73,ROLAND,EACH,OIL FILTERS Z88,199,199,199,OBS,BA08,0,0,0,0
ES,SC14309004,BO,EACH,SCREW,BO,BO,BO,BO,IB01,0,0,15.11,0
ES,SC14420004,BO,EACH,SCREW,BO,BO,BO,BO,IB01,0,0,132.21,0
ES,SE06040900,BO,EACH,SEAL 'O' RING,BO,BO,BO,BO,IB01,0,0,22.99,0
ES,SE14013000,BO,EACH,SEAL,BO,BO,BO,BO,IB01,0,0,92.5,0
ES,SE55141300,BO,EACH,SEAL,BO,BO,BO,BO,IB01,0,0,8.46,0
ES,SE55149300,BO,EACH,SEAL,BO,BO,BO,BO,IB01,0,0,6.77,0
ES,SE55154100,BO,EACH,SEAL,BO,BO,BO,BO,IB01,0,0,30.23,0
ES,SE55159700,BO,EACH,SEAL,BO,BO,BO,BO,IB01,0,0,13.42,0
ES,SE90188001,BO,EACH,SEAL,BO,BO,BO,BO,IB01,0,0,50.79,0
ES,SE90188002,BO,EACH,SEAL,BO,BO,BO,BO,IB01,0,0,84.04,0
ES,SM57155200,BO,EACH,SMALL PLATE,BO,,BO,BO,IB01,0,0,8.46,0
ES,SN19111200,BO,EACH,SNAP RING,BO,BO,BO,BO,IB01,0,0,3.39,0
ES,SP01055700,BO,EACH,SPECIAL SCREW,BO,BO,BO,BO,IB01,0,0,6.77,0
ES,SP06041600,BO,EACH,SPRING,BO,BO,BO,BO,IB01,0,0,57.96,0
ES,SP14013000,BO,EACH,SPRING,BO,BO,BO,BO,IB01,0,0,92.5,0
ES,SP20108501,BO,EACH,SPRING ATTACHMENT,BO,BO,BO,BO,IB01,0,0,6.77,0
ES,SP57162100,BO,EACH,SPRING GUIDE,BO,BO,BO,BO,IB01,0,0,35.67,0
ES,ST13120041,BO,EACH,STUD,BO,BO,BO,BO,IB01,0,0,36.86,0
ES,ST14309002,BO,EACH,STER SCREW,BO,BO,BO,BO,IB01,0,0,23.58,0
ES,ST14310009,BO,EACH,STER SCREW,BO,,BO,BO,IB01,0,0,25.39,0
ES,ST81183300,BO,EACH,STUD,BO,BO,BO,BO,IB01,0,0,110.64,0
ES,ST90171300,BO,EACH,STRAP,BO,BO,BO,BO,IB01,0,0,1148.96,0
ES,ST93126300,BO,EACH,STUD,BO,BO,BO,BO,IB01,0,0,72.55,0
ES,SU44225900,BO,EACH,SUPPORT,BO,BO,BO,BO,IB01,0,0,68.92,0
ES,SU55173000,BO,EACH,SUCKER WASHER,BO,BO,BO,BO,IB01,0,0,2.42,0
ES,SU55173300,BO,EACH,SUCKER WASHER,BO,BO,BO,BO,IB01,0,0,2.42,0
ES,SU81183400,BO,EACH,SUPPORT,BO,BO,BO,BO,IB01,0,0,35.67,0
ES,TH17162800,BO,EACH,THRUST BEARING WASHER,BO,BO,BO,BO,IB01,0,0,4.1,0
ES,TI90118500,BO,EACH,TIE ROD,BO,BO,BO,BO,IB01,0,0,84.24,0
ES,VB00051A31,BELT,EACH,V.BELTS 13-1330 A051,199,199,199,OBS,BU20,0,0,0,0
ES,VB000A6409,BELT,EACH,VEE BELT A64,199,199,199,OBS,Unknown,0,0,0,0
ES,VB00CI0510,BELT,EACH,VEE BELTS C105,199,199,199,OBS,Unknown,0,0,0,0
ES,VB00CT4014,BELT,EACH,2610X30MMX4MMCT40,199,199,199,OBS,Unknown,0,0,0,0
ES,VB0550S115,BELT,EACH,550X16X2MM S1 HABASIT BELTS,199,199,199,OBS,Unknown,0,0,0,0
ES,VB0865TM23,BELT,EACH,HABASITS3TRANSMISSION BELTS19MMX0.865MTS,199,199,199,OBS,CASH,0,0,20.03,0
ES,VB0980TM17,BELT,EACH,HABASITS2 19X0.980MT,199,199,199,VEE BE,CASH,135.63,100,8.02,0
ES,VB10401976,BELT,EACH,VEE BELT 1040 X X19MM,199,199,199,OBS,BP35,0,0,24,0
ES,VB10601277,BELT,EACH,VEE BELT 1060 X 12MM,199,199,199,OBS,BP35,0,0,24.5,0
ES,VB1060TM16,BELT,EACH,HABASIT S2 TRANSMISSIONBELT19MMX1.060MTS,199,199,199,OBS,Unknown,0,0,0,0
ES,VB10N01235,BELT,EACH,FANBELT10N1230,199,199,199,OBS,Unknown,0,0,0,0
ES,VB10N10101,BELT,EACH,10NX101 VEE BELTS,199,199,199,OBS,Unknown,0,0,0,0
ES,VB1100TBT90,BELT,EACH,TIMING BELT 1100 H380,199,199,199,OBS,BP35,0,0,82.6,0
ES,VB1100X2587,BELT,EACH,TIMING BELT 1100H,199,199,199,OBS,BP35,0,0,69.57,0
ES,VB1120BT92,BELT,EACH,FEEDER BELTS 1120X30MM,199,199,199,VEE BE,LP09,0,12,129,0
ES,VB114BLT58,BELT,EACH,"1664 X 114 X 4,6 DRIVE BELT MAIN MOTOR",199,199,199,OBS,BF05,0,0,0,0
ES,VB11602098,BELT,EACH,1160X20X8MM BELTS,199,199,199,VEE BE,ia01,0,0,89.648333,0
ES,VB1270TB53,BELT,EACH,1270*50 O/L TU-6 TRANSMISSION BELTS,199,199,199,OBS,BC45,0,0,0,0
ES,VB12805067,BELT,EACH,FO -1280 X50MM BELT,199,199,199,BELT,,0,0,0,0
ES,VB13002580,BELT,EACH,V.BELT 1300 X 25MM,199,199,199,OBS,BP35,0,0,45.75,0
ES,VB13198091,BELT,EACH,V. BELT 13X 1980,199,199,199,VEE BE,,0,0,0,0
ES,VB1320BT93,BELT,EACH,FEEDER BELTS 1320X30MM,199,199,199,VEE BE,LP09,3,0,129,0
ES,VB13653099,BELT,EACH,FEEDER BELT 1365X30MM,199,199,199,VEE BE,LP09,0,0,129,0
ES,VB1382008,BELT,EACH,INDUSTRIAL VEE BELTS A31 13-820,199,199,199,OBS,Unknown,0,0,0,0
ES,VB13X95002,BELT,EACH,13X950(A36),199,199,199,OBS,BU20,0,0,0,0
ES,VB1780BE59,BELT,EACH,VEE BELTS 22 X 1780,199,199,199,OBS,BP35,0,0,13.04,0
ES,VB17X187004,BELT,EACH,17X1870VEEBELT,199,199,199,OBS,Unknown,0,0,0,0
ES,VB1940TM18,BELT,EACH,HABASITS219X1.940MT,199,199,199,OBS,TAKE ON,0,0,0,0
